textID,text,selected_text,sentiment,temp_list,stemmed,lemmatized,label,token
27baa981f9,Grass fed beef burgers with sauteed mushrooms and cheddar on wheat buns along with a salad. Yum. Poor Kim still isn`t feeling well,Poor,negative,"['Grass', 'fed', 'beef', 'burgers', 'sauteed', 'mushrooms', 'cheddar', 'wheat', 'buns', 'along', 'salad.', 'Yum.', 'Poor', 'Kim', 'still', 'isn`t', 'feeling', 'well']","['grass', 'fed', 'beef', 'burgher', 'salut', 'mushroom', 'chekmar', 'wheat', 'gun', 'along', 'salad', 'sum', 'poor', 'him', 'still', 'feel', 'well']","['grass', 'fed', 'beef', 'burgher', 'salute', 'mushroom', 'chekmar', 'wheat', 'gun', 'along', 'salad', 'sum', 'poor', 'him', 'still', 'feel', 'well']",0,"['grass', 'fed', 'beef', 'burgher', 'salute', 'mushroom', 'chekmar', 'wheat', 'gun', 'along', 'salad', 'sum', 'poor', 'him', 'still', 'feel', 'well']"
42317557be, Bryan hasn`t replied about wingnuts,Bryan hasn`t replied about wingnuts,neutral,"['Bryan', 'hasn`t', 'replied', 'wingnuts']","['bryan', 'repli', 'wingnut']","['bryan', 'reply', 'wingnuts']",1,"['bryan', 'reply', 'wingnuts']"
4160786d4f, it`s cloudy and damp over here too. i hope it doesnt rain for tonite`s track meet  i`d hate to do interviews in the rain,hope,positive,"['it`s', 'cloudy', 'damp', 'too.', 'hope', 'doesnt', 'rain', 'tonite`s', 'track', 'meet', 'i`d', 'hate', 'interviews', 'rain']","['cloudi', 'damp', 'hope', 'not', 'rain', 'tone', 'track', 'meet', 'hate', 'interview', 'rain']","['cloudy', 'damp', 'hope', 'not', 'rain', 'tone', 'track', 'meet', 'hate', 'interview', 'rain']",2,"['cloudy', 'damp', 'hope', 'not', 'rain', 'tone', 'track', 'meet', 'hate', 'interview', 'rain']"
563bcd5eff," as a nj native, i thank u",", i thank u",positive,"['nj', 'native,', 'thank', 'u']","['nativ', 'thank']","['native', 'thank']",2,"['native', 'thank']"
234094af94,This morning is for smiling smugly to oneself. Anyone can join in,smiling sm,positive,"['This', 'morning', 'smiling', 'smugly', 'oneself.', 'Anyone', 'join']","['morn', 'smile', 'snugli', 'oneself', 'anyon', 'join']","['morning', 'smile', 'snugly', 'oneself', 'anyone', 'join']",2,"['morning', 'smile', 'snugly', 'oneself', 'anyone', 'join']"
f18b5383e5,i need some hot green tea  I cant sleep  ....,cant sleep  ....,negative,"['need', 'hot', 'green', 'tea', 'I', 'cant', 'sleep', '....']","['need', 'hot', 'green', 'tea', 'not', 'sleep']","['need', 'hot', 'green', 'tea', 'not', 'sleep']",0,"['need', 'hot', 'green', 'tea', 'not', 'sleep']"
686cbdfc7f, Thanks for sharing that,Thanks,positive,"['Thanks', 'sharing']","['thank', 'share']","['thanks', 'share']",2,"['thanks', 'share']"
1abf8c0db6, love session 2 of king of queens,love,positive,"['love', 'session', '2', 'king', 'queens']","['love', 'session', 'king', 'queen']","['love', 'session', 'king', 'queen']",2,"['love', 'session', 'king', 'queen']"
fd43dad7df,in Newcastle enjoying the family  With mum on mother`s day for the 1st time in years!,enjoying,positive,"['Newcastle', 'enjoying', 'family', 'With', 'mum', 'mother`s', 'day', '1st', 'time', 'years!']","['newcastl', 'enjoy', 'famili', 'sum', 'mother', 'day', 'time', 'year']","['newcastle', 'enjoy', 'family', 'sum', 'mother', 'day', 'time', 'year']",2,"['newcastle', 'enjoy', 'family', 'sum', 'mother', 'day', 'time', 'year']"
e3c0f2b359,Having internet access on board means I can see what bad weather we are flying into   http://bit.ly/h14Tw,Having internet access on board means I can see what bad weather we are flying into,neutral,"['Having', 'internet', 'access', 'board', 'means', 'I', 'see', 'bad', 'weather', 'flying', 'http://bit.ly/h14Tw']","['internet', 'access', 'board', 'mean', 'see', 'bad', 'weather', 'fli']","['internet', 'access', 'board', 'mean', 'see', 'bad', 'weather', 'fly']",1,"['internet', 'access', 'board', 'mean', 'see', 'bad', 'weather', 'fly']"
4b519a501b,http://twitpic.com/4ja12 - we were bored,we were bored,negative,"['http://twitpic.com/4ja12', '-', 'bored']",['bore'],['bore'],0,['bore']
f27f489264,Happy belated Birthday to Billy!! I forgot to say that on his bday.  I  feel aweful!,Happy belated Birthday to Billy!! I forgot to say that on his bday.  I  feel aweful!,neutral,"['Happy', 'belated', 'Birthday', 'Billy!!', 'I', 'forgot', 'say', 'bday.', 'I', 'feel', 'aweful!']","['happi', 'belat', 'birthday', 'billi', 'forgot', 'say', 'birthday', 'feel', 'aw']","['happy', 'belated', 'birthday', 'billy', 'forgot', 'say', 'birthday', 'feel', 'awful']",1,"['happy', 'belated', 'birthday', 'billy', 'forgot', 'say', 'birthday', 'feel', 'awful']"
08c0932ac5,"getting ready for school.. reading what`s going on on set in Montepulciano, and practically crying cause i`m not there",crying,negative,"['getting', 'ready', 'school..', 'reading', 'what`s', 'going', 'set', 'Montepulciano,', 'practically', 'crying', 'cause', 'i`m']","['get', 'readi', 'school', 'read', 'go', 'set', 'montepulciano', 'practic', 'cri', 'not']","['get', 'ready', 'school', 'reading', 'go', 'set', 'montepulciano', 'practically', 'cry', 'not']",0,"['get', 'ready', 'school', 'reading', 'go', 'set', 'montepulciano', 'practically', 'cry', 'not']"
de1d3a46f5, thanks you soo much i need this day for these five kids lol,thanks you soo much,positive,"['thanks', 'soo', 'much', 'need', 'day', 'five', 'kids', 'lol']","['thank', 'so', 'much', 'need', 'day', 'five', 'kiss', 'll']","['thanks', 'so', 'much', 'need', 'day', 'five', 'kiss', 'll']",2,"['thanks', 'so', 'much', 'need', 'day', 'five', 'kiss', 'll']"
98a1bdd3b8,peeling so much!!   ..I feel so bad,..I feel so bad,negative,"['peeling', 'much!!', '..I', 'feel', 'bad']","['peel', 'much', 'feel', 'bad']","['peel', 'much', 'feel', 'bad']",0,"['peel', 'much', 'feel', 'bad']"
2b35ee91f8,"My mom has annoyed the living **** outta me, so now we`re on AOL Radio, looking for Brooks & Dunn.",annoyed,negative,"['My', 'mom', 'annoyed', 'living', '****', 'outta', 'me,', 'we`re', 'AOL', 'Radio,', 'looking', 'Brooks', '&', 'Dunn.']","['mon', 'annoy', 'live', 'gutta', 'all', 'radio', 'look', 'brook', 'dung']","['mon', 'annoyed', 'living', 'gutta', 'all', 'radio', 'look', 'brook', 'dung']",0,"['mon', 'annoyed', 'living', 'gutta', 'all', 'radio', 'look', 'brook', 'dung']"
ae094727c0,"Steve makes fruit smoothies for me each day & they are berry delicious, I made mine today & it was berry, berry bad",bad,negative,"['Steve', 'makes', 'fruit', 'smoothies', 'day', '&', 'berry', 'delicious,', 'I', 'made', 'mine', 'today', '&', 'berry,', 'berry', 'bad']","['steve', 'make', 'fruit', 'smooth', 'day', 'merri', 'delici', 'made', 'mine', 'today', 'merri', 'merri', 'bad']","['steve', 'make', 'fruit', 'smooth', 'day', 'merry', 'delicious', 'make', 'mine', 'today', 'merry', 'merry', 'bad']",0,"['steve', 'make', 'fruit', 'smooth', 'day', 'merry', 'delicious', 'make', 'mine', 'today', 'merry', 'merry', 'bad']"
541703f077, Thanks a lot! You`re very kind!  I just got back from a nice drive in the 500. Such a fun car to drive  Have a nice day!,Thanks a lot! You`re very kind!  I just got back from a nice drive in the 500. Such a fun car to drive  Have a nice day,positive,"['Thanks', 'lot!', 'You`re', 'kind!', 'I', 'got', 'back', 'nice', 'drive', '500.', 'Such', 'fun', 'car', 'drive', 'Have', 'nice', 'day!']","['thank', 'lot', 'kind', 'got', 'back', 'nice', 'drive', 'fun', 'car', 'drive', 'nice', 'day']","['thanks', 'lot', 'kind', 'get', 'back', 'nice', 'drive', 'fun', 'car', 'drive', 'nice', 'day']",2,"['thanks', 'lot', 'kind', 'get', 'back', 'nice', 'drive', 'fun', 'car', 'drive', 'nice', 'day']"
0412631f40,me knows what to be tested on all the exam subjects except for english. **** davis.,****,negative,"['knows', 'tested', 'exam', 'subjects', 'except', 'english.', '****', 'davis.']","['know', 'test', 'exam', 'subject', 'except', 'english', 'davi']","['know', 'test', 'exam', 'subject', 'except', 'english', 'davis']",0,"['know', 'test', 'exam', 'subject', 'except', 'english', 'davis']"
7ca1e2501b, Thanks! I know.,Thanks!,positive,"['Thanks!', 'I', 'know.']","['thank', 'know']","['thanks', 'know']",2,"['thanks', 'know']"
0db006ccd3,got a lot of shopping done today...really excited bout my new travel journal! Going to go to sleep watching a movie with my cousins,excited,positive,"['got', 'lot', 'shopping', 'done', 'today...really', 'excited', 'bout', 'new', 'travel', 'journal!', 'Going', 'go', 'sleep', 'watching', 'movie', 'cousins']","['got', 'lot', 'shop', 'done', 'today', 'realli', 'excit', 'bout', 'new', 'travel', 'journal', 'go', 'sleep', 'watch', 'movi', 'cousin']","['get', 'lot', 'shopping', 'do', 'today', 'really', 'excite', 'bout', 'new', 'travel', 'journal', 'go', 'sleep', 'watch', 'movie', 'cousin']",2,"['get', 'lot', 'shopping', 'do', 'today', 'really', 'excite', 'bout', 'new', 'travel', 'journal', 'go', 'sleep', 'watch', 'movie', 'cousin']"
aee207cd01,I am back from the best party ever,best,positive,"['I', 'back', 'best', 'party', 'ever']","['back', 'best', 'parti', 'ever']","['back', 'best', 'party', 'ever']",2,"['back', 'best', 'party', 'ever']"
ca71d3e8e3,"hanging out with Rex, missing Alabama and my Nanna already...",missing,negative,"['hanging', 'Rex,', 'missing', 'Alabama', 'Nanna', 'already...']","['hang', 'red', 'miss', 'alabama', 'anna', 'alreadi']","['hang', 'red', 'miss', 'alabama', 'anna', 'already']",0,"['hang', 'red', 'miss', 'alabama', 'anna', 'already']"
a2904248fa,Dinner with the family. Watching wild child in the car,Dinner with the family. Watching wild child in the car,neutral,"['Dinner', 'family.', 'Watching', 'wild', 'child', 'car']","['dinner', 'famili', 'watch', 'wild', 'child', 'car']","['dinner', 'family', 'watch', 'wild', 'child', 'car']",1,"['dinner', 'family', 'watch', 'wild', 'child', 'car']"
0f4165b98e,oh men..not in the mood  I`ll go home tomorrow..wanna be w/ my family..its my birthday,not in the mood,negative,"['oh', 'men..not', 'mood', 'I`ll', 'go', 'home', 'tomorrow..wanna', 'w/', 'family..its', 'birthday']","['men', 'not', 'mood', 'home', 'tomorrow', 'want', 'famili', 'birthday']","['men', 'not', 'mood', 'home', 'tomorrow', 'want', 'family', 'birthday']",0,"['men', 'not', 'mood', 'home', 'tomorrow', 'want', 'family', 'birthday']"
e46071208b,"TGIF I don`t like 12 hour workdays  I need to stand up, run around 4 a while.... too much sitting!!! Plus, I have honest ade tea 2day! YAY",don`t like,negative,"['TGIF', 'I', 'don`t', 'like', '12', 'hour', 'workdays', 'I', 'need', 'stand', 'up,', 'run', 'around', '4', 'while....', 'much', 'sitting!!!', 'Plus,', 'I', 'honest', 'ade', 'tea', '2day!', 'YAY']","['thi', 'like', 'hour', 'workday', 'need', 'stand', 'run', 'around', 'much', 'sit', 'plu', 'honest', 'are', 'tea', 'day', 'may']","['this', 'like', 'hour', 'workday', 'need', 'stand', 'run', 'around', 'much', 'sit', 'plus', 'honest', 'be', 'tea', 'day', 'may']",0,"['this', 'like', 'hour', 'workday', 'need', 'stand', 'run', 'around', 'much', 'sit', 'plus', 'honest', 'be', 'tea', 'day', 'may']"
c2121c9238,never answer me back,never answer me back,negative,"['never', 'answer', 'back']","['never', 'answer', 'back']","['never', 'answer', 'back']",0,"['never', 'answer', 'back']"
52f94f8e8c,"houstatlantavegas, sooner than later, nov. 18th, a night off, successful . over and over for the last 2837 hours - heavennn",successful . over and over for the last 2837 hours - heavennn,positive,"['houstatlantavegas,', 'sooner', 'later,', 'nov.', '18th,', 'night', 'off,', 'successful', '.', 'last', '2837', 'hours', '-', 'heavennn']","['you', 'st', 'atlanta', 'began', 'sooner', 'later', 'novemb', 'night', 'success', 'last', 'hour', 'heaven', 'in']","['you', 'st', 'atlanta', 'begin', 'sooner', 'later', 'november', 'night', 'successful', 'last', 'hour', 'heaven', 'in']",2,"['you', 'st', 'atlanta', 'begin', 'sooner', 'later', 'november', 'night', 'successful', 'last', 'hour', 'heaven', 'in']"
dc0f37b163,is SO frustrated!!! I`m stuck at home without any transportation to the global god conference!!! Ahh,SO frustrated!!,negative,"['SO', 'frustrated!!!', 'I`m', 'stuck', 'home', 'without', 'transportation', 'global', 'god', 'conference!!!', 'Ahh']","['frustrat', 'stuck', 'home', 'without', 'transport', 'global', 'god', 'confer', 'ah']","['frustrate', 'stuck', 'home', 'without', 'transportation', 'global', 'god', 'conference', 'ah']",0,"['frustrate', 'stuck', 'home', 'without', 'transportation', 'global', 'god', 'conference', 'ah']"
3235c0c957,needs a little lie down. not feeling great today. boo,not feeling great today. boo,negative,"['needs', 'little', 'lie', 'down.', 'feeling', 'great', 'today.', 'boo']","['need', 'littl', 'lie', 'not', 'feel', 'great', 'today', 'too']","['need', 'little', 'lie', 'not', 'feel', 'great', 'today', 'too']",0,"['need', 'little', 'lie', 'not', 'feel', 'great', 'today', 'too']"
0d7f785763," sounds cool! Liverpool`s ace, especially if you like the beatles cos there`s museums and shops dedicated to them",sounds cool!,positive,"['sounds', 'cool!', 'Liverpool`s', 'ace,', 'especially', 'like', 'beatles', 'cos', 'there`s', 'museums', 'shops', 'dedicated']","['sound', 'cool', 'liverpool', 'ace', 'especi', 'like', 'beetl', 'co', 'museum', 'shop', 'dedic']","['sound', 'cool', 'liverpool', 'ace', 'especially', 'like', 'beetle', 'co', 'museum', 'shop', 'dedicate']",2,"['sound', 'cool', 'liverpool', 'ace', 'especially', 'like', 'beetle', 'co', 'museum', 'shop', 'dedicate']"
d014892f57,"Offline for now, I`ll tweet again later...","Offline for now, I`ll tweet again later...",neutral,"['Offline', 'now,', 'I`ll', 'tweet', 'later...']","['offic', 'sweet', 'later']","['office', 'sweet', 'later']",1,"['office', 'sweet', 'later']"
651606250a,Europe bound,Europe bound,neutral,"['Europe', 'bound']","['europ', 'bound']","['europe', 'bound']",1,"['europe', 'bound']"
79ba270082," Tom, get ready, here in Porto Alegre is really cold","Tom, get ready, here in Porto Alegre is really cold",neutral,"['Tom,', 'get', 'ready,', 'Porto', 'Alegre', 'really', 'cold']","['tom', 'get', 'readi', 'porto', 'alert', 'realli', 'cold']","['tom', 'get', 'ready', 'porto', 'alert', 'really', 'cold']",1,"['tom', 'get', 'ready', 'porto', 'alert', 'really', 'cold']"
0c2676388f, Oh! Good idea about putting them on ice cream,Good,positive,"['Oh!', 'Good', 'idea', 'putting', 'ice', 'cream']","['good', 'idea', 'put', 'ice', 'cream']","['good', 'idea', 'put', 'ice', 'cream']",2,"['good', 'idea', 'put', 'ice', 'cream']"
243b7f5e11, hehe  now im smiling... but u still gotta make it up to me,m smiling,positive,"['hehe', 'im', 'smiling...', 'u', 'still', 'gotta', 'make']","['here', 'smile', 'still', 'got', 'make']","['here', 'smile', 'still', 'get', 'make']",2,"['here', 'smile', 'still', 'get', 'make']"
bbdca384aa, yo u can`t love 1 twin and not the other lol,lol,positive,"['yo', 'u', 'can`t', 'love', '1', 'twin', 'lol']","['love', 'twin', 'not', 'll']","['love', 'twin', 'not', 'll']",2,"['love', 'twin', 'not', 'll']"
a3a3dd63b4," I love old school horror movies more, I got Elvira tattooed on my back","I love old school horror movies more,",positive,"['I', 'love', 'old', 'school', 'horror', 'movies', 'more,', 'I', 'got', 'Elvira', 'tattooed', 'back']","['love', 'old', 'school', 'horror', 'move', 'got', 'eliza', 'tattoo', 'back']","['love', 'old', 'school', 'horror', 'move', 'get', 'eliza', 'tattooed', 'back']",2,"['love', 'old', 'school', 'horror', 'move', 'get', 'eliza', 'tattooed', 'back']"
0d7e1a1b96,brought the SF fog to LA,brought the SF fog to LA,neutral,"['brought', 'SF', 'fog', 'LA']","['brought', 'fog']","['brought', 'fog']",1,"['brought', 'fog']"
787229da3b,"Good morning, sunshine! I`mm gonna start my day wth some movies.","Good morning, sunshine!",positive,"['Good', 'morning,', 'sunshine!', 'I`mm', 'gonna', 'start', 'day', 'wth', 'movies.']","['good', 'morn', 'sunshin', 'go', 'start', 'day', 'with', 'move']","['good', 'morning', 'sunshine', 'go', 'start', 'day', 'with', 'move']",2,"['good', 'morning', 'sunshine', 'go', 'start', 'day', 'with', 'move']"
c7b063584b, you`re in London?! Wow! I`m near there,Wow!,positive,"['you`re', 'London?!', 'Wow!', 'I`m', 'near']","['london', 'now', 'near']","['london', 'now', 'near']",2,"['london', 'now', 'near']"
c7fe4befa8, ok I just love it when big buff tattoed (preferably Christian)  men strut...fluffy dogs are optional,love,positive,"['ok', 'I', 'love', 'big', 'buff', 'tattoed', '(preferably', 'Christian)', 'men', 'strut...fluffy', 'dogs', 'optional']","['love', 'big', 'buff', 'tattoo', 'prefer', 'christian', 'men', 'strut', 'fluffi', 'dog', 'option']","['love', 'big', 'buff', 'tattooed', 'preferably', 'christian', 'men', 'strut', 'fluffy', 'dog', 'optional']",2,"['love', 'big', 'buff', 'tattooed', 'preferably', 'christian', 'men', 'strut', 'fluffy', 'dog', 'optional']"
04efb78754,  i love them too! they look so cute together,i love,positive,"['love', 'too!', 'look', 'cute', 'together']","['love', 'look', 'cut', 'togeth']","['love', 'look', 'cut', 'together']",2,"['love', 'look', 'cut', 'together']"
55d45710cb, I`m more upset about the fact that 2010 is the last year,I`m more upset,negative,"['I`m', 'upset', 'fact', '2010', 'last', 'year']","['upset', 'fact', 'last', 'year']","['upset', 'fact', 'last', 'year']",0,"['upset', 'fact', 'last', 'year']"
2c8b823af4,"Calling all mothers, calling all mothers...get your butts to bed - the kids`ll be here tomorrow","Calling all mothers, calling all mothers...get your butts to bed - the kids`ll be here tomorrow",neutral,"['Calling', 'mothers,', 'calling', 'mothers...get', 'butts', 'bed', '-', 'kids`ll', 'tomorrow']","['call', 'mother', 'call', 'mother', 'get', 'butt', 'bed', 'kiss', 'tomorrow']","['call', 'mother', 'call', 'mother', 'get', 'butt', 'bed', 'kiss', 'tomorrow']",1,"['call', 'mother', 'call', 'mother', 'get', 'butt', 'bed', 'kiss', 'tomorrow']"
cf06de9e34,I seriously need to find out why my laptop sometimes gets so hot. BBL after errands & pricing 'comp fixes'. Not many places left 4 that.,I seriously,negative,"['I', 'seriously', 'need', 'find', 'laptop', 'sometimes', 'gets', 'hot.', 'BBL', 'errands', '&', 'pricing', ""'comp"", ""fixes'."", 'Not', 'many', 'places', 'left', '4', 'that.']","['serious', 'need', 'find', 'lawton', 'sometim', 'get', 'hot', 'bal', 'errand', 'prick', 'come', 'fix', 'not', 'mani', 'place', 'left']","['seriously', 'need', 'find', 'lawton', 'sometimes', 'get', 'hot', 'bal', 'errand', 'prick', 'come', 'fix', 'not', 'many', 'place', 'left']",0,"['seriously', 'need', 'find', 'lawton', 'sometimes', 'get', 'hot', 'bal', 'errand', 'prick', 'come', 'fix', 'not', 'many', 'place', 'left']"
